CEP_ORIGEM;LAT_ORIGEM;LOG_ORIGEM;CEP_DESTINO;LAT_DESTINO;LOG_DESTINO;POINT_ORIGEM;INTERSECCAO_ORIGEM;AREA_ORIGEM;POINT_DESTINO;INTERSECCAO_DESTINO;AREA_DESTINO
74120130;-16,69127;-49,27301;74483821;-16,69785;-49,36255;c(-49.27301, -16.69127);305;16;c(-49.36255, -16.69785);135;166
74883005;-16,69974;-49,22227;74150130;-16,70088;-49,26649;c(-49.22227, -16.69974);255;90A;c(-49.26649, -16.70088);303;14
74810230;-16,70265;-49,24177;74805100;-16,69908;-49,24458;c(-49.24177, -16.70265);322;36;c(-49.24458, -16.69908);322;36
74223180;-16,71278;-49,27144;74815465;-16,71330;-49,24091;c(-49.27144, -16.71278);260;57;c(-49.24091, -16.7133);246;38
74330270;-16,71953;-49,31016;74330090;-16,71562;-49,31243;c(-49.31016, -16.71953);161;109;c(-49.31243, -16.71562);131;113
74265040;-16,69664;-49,29259;74265370;-16,69932;-49,28806;c(-49.29259, -16.69664);88;52;c(-49.28806, -16.69932);88;52
74785240;-16,65075;-49,18355;74610230;-16,67798;-49,23940;c(-49.18355, -16.65075);234;154B;c(-49.2394, -16.67798);294;32
74870090;-16,72737;-49,22104;74610230;-16,67798;-49,23940;c(-49.22104, -16.72737);244;93A;c(-49.2394, -16.67798);294;32
74650100;-16,65469;-49,24418;74610240;-16,68204;-49,24076;c(-49.24418, -16.65469);286;77;c(-49.24076, -16.68204);289;33
74603095;-16,68422;-49,23693;74610240;-16,68204;-49,24076;c(-49.23693, -16.68422);289;33;c(-49.24076, -16.68204);289;33
74480240;-16,61941;-49,35415;74610070;-16,67364;-49,24341;c(-49.35415, -16.61941);200;184;c(-49.24341, -16.67364);294;32
74670070;-16,63654;-49,24096;74055150;-16,67017;-49,26488;c(-49.24096, -16.63654);357;144A;c(-49.26488, -16.67017);319;23
74815457;-16,71068;-49,24305;74835120;-16,72495;-49,26904;c(-49.24305, -16.71068);246;38;c(-49.26904, -16.72495);274;97
74684235;-16,60017;-49,21178;74223052;-16,71892;-49,26559;c(-49.21178, -16.60017);340;203B;c(-49.26559, -16.71892);272;48
74845710;-16,72281;-49,24443;74884120;-16,69770;-49,22740;c(-49.24443, -16.72281);280;39;c(-49.2274, -16.6977);255;90A
74303060;-16,69327;-49,30789;74140140;-16,69164;-49,27656;c(-49.30789, -16.69327);181;115;c(-49.27656, -16.69164);83;51
74884527;-16,71467;-49,22124;74093140;-16,69571;-49,25820;c(-49.22124, -16.71467);257;90D;c(-49.2582, -16.69571);302;12
74483400;-16,68879;-49,35860;74000000;-16,81463;-49,42526;c(-49.3586, -16.68879);136;169;c(-49.42526, -16.81463);39;250B
74110100;-16,69090;-49,27078;74020170;-16,67899;-49,25586;c(-49.27078, -16.6909);305;16;c(-49.25586, -16.67899);296;6
74230120;-16,71808;-49,26976;74055100;-16,67002;-49,25968;c(-49.26976, -16.71808);272;48;c(-49.25968, -16.67002);300;24
74533120;-16,68541;-49,28469;74692011;-16,57559;-49,28320;c(-49.28469, -16.68541);82;62;c(-49.2832, -16.57559);78;201
74423210;-16,68912;-49,31908;74215170;-16,70663;-49,27231;c(-49.31908, -16.68912);166;117;c(-49.27231, -16.70663);306;50
74310270;-16,70122;-49,30112;74075040;-16,67690;-49,27340;c(-49.30112, -16.70122);125;112;c(-49.2734, -16.6769);316;21
74494390;-16,65716;-49,37386;74223052;-16,71892;-49,26559;c(-49.37386, -16.65716);116;178;c(-49.26559, -16.71892);272;48
74345290;-16,74397;-49,29379;74672540;-16,63610;-49,23399;c(-49.29379, -16.74397);152;102;c(-49.23399, -16.6361);354;144C
74210060;-16,70702;-49,28765;74645070;-16,66212;-49,25170;c(-49.28765, -16.70702);183;54;c(-49.2517, -16.66212);285;28
74303380;-16,70741;-49,30696;74320070;-16,69611;-49,30909;c(-49.30696, -16.70741);181;115;c(-49.30909, -16.69611);165;114
74393600;-16,73620;-49,37400;74675700;-16,62341;-49,22679;c(-49.374, -16.7362);132;164B;c(-49.22679, -16.62341);355;149B
74115070;-16,68506;-49,27729;74672400;-16,64060;-49,23995;c(-49.27729, -16.68506);308;19;c(-49.23995, -16.6406);228;144B
74070160;-16,67063;-49,27177;74070050;-16,67238;-49,27061;c(-49.27177, -16.67063);316;21;c(-49.27061, -16.67238);316;21
74810380;-16,70737;-49,23380;74650300;-16,65704;-49,24763;c(-49.2338, -16.70737);322;36;c(-49.24763, -16.65704);286;77
74369405;-16,74185;-49,33973;74823370;-16,71759;-49,26327;c(-49.33973, -16.74185);151;160A;c(-49.26327, -16.71759);276;47
74810330;-16,70427;-49,23977;74830090;-16,72174;-49,26319;c(-49.23977, -16.70427);322;36;c(-49.26319, -16.72174);276;47
74660180;-16,64779;-49,26082;74650300;-16,65704;-49,24763;c(-49.26082, -16.64779);232;75;c(-49.24763, -16.65704);286;77
74477024;-16,60103;-49,34979;74690900;-16,61139;-49,26831;c(-49.34979, -16.60103);197;185;c(-49.26831, -16.61139);349;193A
74230022;-16,71991;-49,26694;74110120;-16,68122;-49,27179;c(-49.26694, -16.71991);272;48;c(-49.27179, -16.68122);299;18
74884665;-16,70897;-49,19955;74823370;-16,71759;-49,26327;c(-49.19955, -16.70897);258;90B;c(-49.26327, -16.71759);276;47
74343460;-16,73989;-49,29432;74884900;-16,70300;-49,22721;c(-49.29432, -16.73989);152;102;c(-49.22721, -16.703);325;90C
74354814;-16,81688;-49,37604;74215240;-16,70444;-49,27392;c(-49.37604, -16.81688);48;208B;c(-49.27392, -16.70444);306;50
74740516;-16,69612;-49,19585;74740040;-16,69244;-49,20818;c(-49.19585, -16.69612);252;89;c(-49.20818, -16.69244);252;89
74735390;-16,68838;-49,20047;74055045;-16,66593;-49,26636;c(-49.20047, -16.68838);252;89;c(-49.26636, -16.66593);319;23
74563090;-16,65418;-49,27090;74125020;-16,67907;-49,27802;c(-49.2709, -16.65418);230;74;c(-49.27802, -16.67907);301;20
74655200;-16,65542;-49,25605;74810100;-16,71088;-49,24312;c(-49.25605, -16.65542);284;76;c(-49.24312, -16.71088);246;38
74440080;-16,65989;-49,30148;74353250;-16,74892;-49,33238;c(-49.30148, -16.65989);191;130;c(-49.33238, -16.74892);158;106
74093310;-16,69175;-49,25863;74555330;-16,65556;-49,28640;c(-49.25863, -16.69175);302;12;c(-49.2864, -16.65556);92;71
74255150;-16,72457;-49,29128;74670010;-16,64118;-49,24154;c(-49.29128, -16.72457);163;60;c(-49.24154, -16.64118);228;144B
74393420;-16,72477;-49,37325;74484400;-16,69430;-49,35828;c(-49.37325, -16.72477);132;164B;c(-49.35828, -16.6943);135;166
74823470;-16,71988;-49,26000;74815780;-16,71672;-49,23728;c(-49.26, -16.71988);276;47;c(-49.23728, -16.71672);246;38
74885370;-16,73523;-49,20579;74605020;-16,68275;-49,24685;c(-49.20579, -16.73523);328;95;c(-49.24685, -16.68275);289;33
74633300;-16,66623;-49,23978;74810200;-16,70616;-49,24395;c(-49.23978, -16.66623);327;78;c(-49.24395, -16.70616);282;40
74605080;-16,67217;-49,24599;74810100;-16,71088;-49,24312;c(-49.24599, -16.67217);295;31;c(-49.24312, -16.71088);246;38
74705050;-16,66881;-49,22094;74845130;-16,72417;-49,24423;c(-49.22094, -16.66881);263;84;c(-49.24423, -16.72417);280;39
74893410;-16,74537;-49,20811;74150240;-16,69756;-49,26896;c(-49.20811, -16.74537);328;95;c(-49.26896, -16.69756);307;15
74580825;-16,64590;-49,30053;74605020;-16,68275;-49,24685;c(-49.30053, -16.6459);113;131A;c(-49.24685, -16.68275);289;33
74255170;-16,72035;-49,28713;74815780;-16,71672;-49,23728;c(-49.28713, -16.72035);163;60;c(-49.23728, -16.71672);246;38
74683773;-16,60880;-49,20974;74675830;-16,62567;-49,22551;c(-49.20974, -16.6088);339;148B;c(-49.22551, -16.62567);341;149C
74370266;-16,73107;-49,33224;74410170;-16,68763;-49,29730;c(-49.33224, -16.73107);151;160A;c(-49.2973, -16.68763);185;121
74475081;-16,62071;-49,32931;74543440;-16,66822;-49,27918;c(-49.32931, -16.62071);210;189;c(-49.27918, -16.66822);90;69
74655035;-16,65107;-49,25437;74160010;-16,70880;-49,26502;c(-49.25437, -16.65107);284;76;c(-49.26502, -16.7088);249;49
74125100;-16,69178;-49,27714;74605070;-16,68070;-49,24776;c(-49.27714, -16.69178);83;51;c(-49.24776, -16.6807);287;30
74265240;-16,70154;-49,28996;74603067;-16,67211;-49,23195;c(-49.28996, -16.70154);183;54;c(-49.23195, -16.67211);291;81
74150240;-16,69756;-49,26896;74893410;-16,74537;-49,20811;c(-49.26896, -16.69756);307;15;c(-49.20811, -16.74537);328;95
74473782;-16,63324;-49,32047;74270060;-16,70306;-49,28509;c(-49.32047, -16.63324);212;183;c(-49.28509, -16.70306);87;53
74370450;-16,72805;-49,33605;74610200;-16,67409;-49,23770;c(-49.33605, -16.72805);151;160A;c(-49.2377, -16.67409);294;32
74215210;-16,70154;-49,27696;74543380;-16,67347;-49,28266;c(-49.27696, -16.70154);306;50;c(-49.28266, -16.67347);90;69
74460700;-16,66332;-49,35787;74525030;-16,67655;-49,29044;c(-49.35787, -16.66332);137;176A;c(-49.29044, -16.67655);167;64
74250010;-16,72184;-49,28526;74120130;-16,69127;-49,27301;c(-49.28526, -16.72184);163;60;c(-49.27301, -16.69127);305;16
74370660;-16,71846;-49,34638;74333015;-16,71577;-49,30480;c(-49.34638, -16.71846);124;163;c(-49.3048, -16.71577);130;111
74460060;-16,66426;-49,34383;74590070;-16,61387;-49,29641;c(-49.34383, -16.66426);179;175;c(-49.29641, -16.61387);74;191
74474415;-16,61916;-49,33822;74080060;-16,68289;-49,25901;c(-49.33822, -16.61916);212;183;c(-49.25901, -16.68289);310;9
74843100;-16,73711;-49,28405;74815780;-16,71672;-49,23728;c(-49.28405, -16.73711);76;100;c(-49.23728, -16.71672);246;38
74393650;-16,73244;-49,37825;74265020;-16,69520;-49,28864;c(-49.37825, -16.73244);132;164B;c(-49.28864, -16.6952);88;52
74305350;-16,69512;-49,29890;74250030;-16,72393;-49,29046;c(-49.2989, -16.69512);180;116;c(-49.29046, -16.72393);163;60
74305210;-16,69191;-49,30198;74070010;-16,67082;-49,27546;c(-49.30198, -16.69191);180;116;c(-49.27546, -16.67082);316;21
74740300;-16,69307;-49,20244;74723100;-16,69897;-49,22445;c(-49.20244, -16.69307);252;89;c(-49.22445, -16.69897);255;90A
74370474;-16,73399;-49,34169;74093250;-16,69759;-49,25752;c(-49.34169, -16.73399);151;160A;c(-49.25752, -16.69759);302;12
74735583;-16,67985;-49,20521;74884900;-16,70300;-49,22721;c(-49.20521, -16.67985);252;89;c(-49.22721, -16.703);325;90C
74365700;-16,71843;-49,31929;74810030;-16,70626;-49,24411;c(-49.31929, -16.71843);155;108;c(-49.24411, -16.70626);282;40
74681400;-16,63171;-49,19745;74120110;-16,69001;-49,27191;c(-49.19745, -16.63171);360;151;c(-49.27191, -16.69001);305;16
74353020;-16,74841;-49,32447;74180020;-16,70316;-49,25619;c(-49.32447, -16.74841);158;106;c(-49.25619, -16.70316);309;13
74030030;-16,67847;-49,25512;74115070;-16,68506;-49,27729;c(-49.25512, -16.67847);296;6;c(-49.27729, -16.68506);308;19
74883010;-16,70049;-49,22269;74805350;-16,69423;-49,23960;c(-49.22269, -16.70049);255;90A;c(-49.2396, -16.69423);323;34
74883010;-16,70049;-49,22269;74805350;-16,69423;-49,23960;c(-49.22269, -16.70049);255;90A;c(-49.2396, -16.69423);323;34
74280315;-16,72199;-49,27380;74805100;-16,69908;-49,24458;c(-49.2738, -16.72199);274;97;c(-49.24458, -16.69908);322;36
74674450;-16,63916;-49,22830;74823370;-16,71759;-49,26327;c(-49.2283, -16.63916);227;145A;c(-49.26327, -16.71759);276;47
74275140;-16,71798;-49,28105;74835130;-16,72248;-49,26643;c(-49.28105, -16.71798);77;59;c(-49.26643, -16.72248);274;97
74605060;-16,68183;-49,24775;74884120;-16,69770;-49,22740;c(-49.24775, -16.68183);289;33;c(-49.2274, -16.6977);255;90A
74650340;-16,65707;-49,23643;74603060;-16,68778;-49,24259;c(-49.23643, -16.65707);286;77;c(-49.24259, -16.68778);289;33
74125100;-16,69178;-49,27714;74605070;-16,68070;-49,24776;c(-49.27714, -16.69178);83;51;c(-49.24776, -16.6807);287;30
74345280;-16,74131;-49,29349;74603190;-16,68250;-49,24676;c(-49.29349, -16.74131);152;102;c(-49.24676, -16.6825);289;33
74884564;-16,71302;-49,20335;74805340;-16,69408;-49,23642;c(-49.20335, -16.71302);258;90B;c(-49.23642, -16.69408);323;34
74893020;-16,75154;-49,20557;74845500;-16,71949;-49,24358;c(-49.20557, -16.75154);240;2131;c(-49.24358, -16.71949);280;39
74343060;-16,73076;-49,30477;74140130;-16,69093;-49,27445;c(-49.30477, -16.73076);160;103;c(-49.27445, -16.69093);305;16
74325200;-16,71153;-49,31598;74805100;-16,69908;-49,24458;c(-49.31598, -16.71153);131;113;c(-49.24458, -16.69908);322;36
74590020;-16,61063;-49,30025;74610130;-16,68145;-49,24257;c(-49.30025, -16.61063);74;191;c(-49.24257, -16.68145);289;33
74494690;-16,69286;-49,39672;74110010;-16,67891;-49,27938;c(-49.39672, -16.69286);107;171;c(-49.27938, -16.67891);81;63
74280130;-16,71874;-49,27268;74810030;-16,70626;-49,24411;c(-49.27268, -16.71874);275;58;c(-49.24411, -16.70626);282;40
74823410;-16,71942;-49,25882;74710060;-16,67817;-49,22143;c(-49.25882, -16.71942);276;47;c(-49.22143, -16.67817);254;86
74835530;-16,72834;-49,28363;74850320;-16,72939;-49,23766;c(-49.28363, -16.72834);71;98;c(-49.23766, -16.72939);278;92B
74825070;-16,72102;-49,25533;74884900;-16,70300;-49,22721;c(-49.25533, -16.72102);266;44;c(-49.22721, -16.703);325;90C
74710060;-16,67817;-49,22143;74884900;-16,70300;-49,22721;c(-49.22143, -16.67817);254;86;c(-49.22721, -16.703);325;90C
74093140;-16,69571;-49,25820;74120110;-16,69001;-49,27191;c(-49.2582, -16.69571);302;12;c(-49.27191, -16.69001);305;16
74691140;-16,57282;-49,30110;74830060;-16,72601;-49,26095;c(-49.3011, -16.57282);78;201;c(-49.26095, -16.72601);266;44
74565320;-16,63796;-49,27251;74670150;-16,64095;-49,24276;c(-49.27251, -16.63796);235;139;c(-49.24276, -16.64095);228;144B
74110100;-16,69090;-49,27078;74055090;-16,66665;-49,25850;c(-49.27078, -16.6909);305;16;c(-49.2585, -16.66665);300;24
74280220;-16,71850;-49,27214;74805100;-16,69908;-49,24458;c(-49.27214, -16.7185);275;58;c(-49.24458, -16.69908);322;36
74543030;-16,67687;-49,27722;74860260;-16,73446;-49,22517;c(-49.27722, -16.67687);301;20;c(-49.22517, -16.73446);248;94B
74543030;-16,67687;-49,27722;74810100;-16,71088;-49,24312;c(-49.27722, -16.67687);301;20;c(-49.24312, -16.71088);246;38
74275120;-16,72039;-49,28264;74860260;-16,73446;-49,22517;c(-49.28264, -16.72039);77;59;c(-49.22517, -16.73446);248;94B
74150310;-16,70046;-49,26732;74120110;-16,69001;-49,27191;c(-49.26732, -16.70046);303;14;c(-49.27191, -16.69001);305;16
74591049;-16,61744;-49,28590;74805070;-16,69129;-49,23687;c(-49.2859, -16.61744);74;191;c(-49.23687, -16.69129);323;34
74140035;-16,69131;-49,27653;74120110;-16,69001;-49,27191;c(-49.27653, -16.69131);83;51;c(-49.27191, -16.69001);305;16
74835085;-16,72099;-49,26929;74120110;-16,69001;-49,27191;c(-49.26929, -16.72099);274;97;c(-49.27191, -16.69001);305;16
74884120;-16,69770;-49,22740;74430080;-16,66968;-49,31159;c(-49.2274, -16.6977);255;90A;c(-49.31159, -16.66968);170;125
74115050;-16,68774;-49,27749;74120110;-16,69001;-49,27191;c(-49.27749, -16.68774);308;19;c(-49.27191, -16.69001);305;16
74323120;-16,69616;-49,31672;74815780;-16,71672;-49,23728;c(-49.31672, -16.69616);165;114;c(-49.23728, -16.71672);246;38
74475353;-16,59864;-49,31275;74435300;-16,66985;-49,30966;c(-49.31275, -16.59864);211;188B;c(-49.30966, -16.66985);170;125
74730200;-16,69034;-49,21161;74884900;-16,70300;-49,22721;c(-49.21161, -16.69034);252;89;c(-49.22721, -16.703);325;90C
74594049;-16,62692;-49,31187;74120110;-16,69001;-49,27191;c(-49.31187, -16.62692);208;190;c(-49.27191, -16.69001);305;16
74823470;-16,71988;-49,26000;74093070;-16,69183;-49,25595;c(-49.26, -16.71988);276;47;c(-49.25595, -16.69183);302;12
74690280;-16,60920;-49,25298;74083300;-16,69016;-49,25721;c(-49.25298, -16.6092);348;195;c(-49.25721, -16.69016);310;9
74495595;-16,67932;-49,39187;74363770;-16,72530;-49,32496;c(-49.39187, -16.67932);147;172A;c(-49.32496, -16.7253);155;108
74594040;-16,62721;-49,31702;74645190;-16,66725;-49,24986;c(-49.31702, -16.62721);208;190;c(-49.24986, -16.66725);293;29
74735380;-16,68441;-49,20284;74740240;-16,69223;-49,20801;c(-49.20284, -16.68441);252;89;c(-49.20801, -16.69223);252;89
74535090;-16,67839;-49,28466;74840680;-16,73748;-49,28038;c(-49.28466, -16.67839);81;63;c(-49.28038, -16.73748);70;101
74735010;-16,68542;-49,20802;74740090;-16,68910;-49,20526;c(-49.20802, -16.68542);252;89;c(-49.20526, -16.6891);252;89
74115040;-16,68654;-49,26452;74030090;-16,67924;-49,25428;c(-49.26452, -16.68654);305;16;c(-49.25428, -16.67924);296;6
74855080;-16,72186;-49,22825;74150030;-16,69787;-49,27088;c(-49.22825, -16.72186);278;92B;c(-49.27088, -16.69787);306;50
74354855;-16,75319;-49,34146;74280380;-16,72129;-49,27060;c(-49.34146, -16.75319);128;159;c(-49.2706, -16.72129);274;97
74023020;-16,67817;-49,25847;74635040;-16,66548;-49,24018;c(-49.25847, -16.67817);297;2;c(-49.24018, -16.66548);327;78
74603067;-16,67211;-49,23195;74885460;-16,74467;-49,21049;c(-49.23195, -16.67211);291;81;c(-49.21049, -16.74467);240;2131
74492220;-16,68424;-49,37102;74170150;-16,69747;-49,26418;c(-49.37102, -16.68424);146;172B;c(-49.26418, -16.69747);303;14
74477146;-16,58983;-49,33458;74413320;-16,68493;-49,29879;c(-49.33458, -16.58983);198;186;c(-49.29879, -16.68493);182;120
74494762;-16,69038;-49,39620;74356720;-16,78116;-49,39143;c(-49.3962, -16.69038);107;171;c(-49.39143, -16.78116);14;209A
74492025;-16,68356;-49,34624;74330010;-16,72281;-49,31836;c(-49.34624, -16.68356);136;169;c(-49.31836, -16.72281);155;108
74690350;-16,60577;-49,25563;74080400;-16,68902;-49,25593;c(-49.25563, -16.60577);348;195;c(-49.25593, -16.68902);310;9
74563160;-16,65219;-49,26562;74563150;-16,65361;-49,27024;c(-49.26562, -16.65219);230;74;c(-49.27024, -16.65361);230;74
74560595;-16,65749;-49,27364;74845090;-16,72538;-49,24108;c(-49.27364, -16.65749);79;73;c(-49.24108, -16.72538);280;39
74483560;-16,69199;-49,36066;74355517;-16,77916;-49,35450;c(-49.36066, -16.69199);136;169;c(-49.3545, -16.77916);13;158A
74275140;-16,71798;-49,28105;74063300;-16,66061;-49,25959;c(-49.28105, -16.71798);77;59;c(-49.25959, -16.66061);321;26
74590760;-16,61688;-49,30501;74720270;-16,68602;-49,21896;c(-49.30501, -16.61688);208;190;c(-49.21896, -16.68602);253;87
74475059;-16,61618;-49,33104;74475060;-16,62139;-49,33323;c(-49.33104, -16.61618);210;189;c(-49.33323, -16.62139);212;183
74635030;-16,66378;-49,24068;74620200;-16,66767;-49,22647;c(-49.24068, -16.66378);327;78;c(-49.22647, -16.66767);259;80
74375490;-16,69197;-49,33580;74415220;-16,69015;-49,31272;c(-49.3358, -16.69197);173;168;c(-49.31272, -16.69015);166;117
74805100;-16,69908;-49,24458;74705300;-16,67088;-49,21805;c(-49.24458, -16.69908);322;36;c(-49.21805, -16.67088);263;84
74464070;-16,65805;-49,36095;74610060;-16,67284;-49,24345;c(-49.36095, -16.65805);141;179;c(-49.24345, -16.67284);294;32
74494410;-16,69423;-49,40446;74495210;-16,67645;-49,38157;c(-49.40446, -16.69423);107;171;c(-49.38157, -16.67645);147;172A
74475726;-16,59173;-49,31906;74070150;-16,67052;-49,27339;c(-49.31906, -16.59173);199;188A;c(-49.27339, -16.67052);316;21
74690650;-16,60445;-49,25424;74605070;-16,68070;-49,24776;c(-49.25424, -16.60445);348;195;c(-49.24776, -16.6807);287;30
74830300;-16,72590;-49,26613;74210040;-16,70162;-49,28026;c(-49.26613, -16.7259);274;97;c(-49.28026, -16.70162);87;53
74375500;-16,69313;-49,32891;74110030;-16,68026;-49,27224;c(-49.32891, -16.69313);177;167B;c(-49.27224, -16.68026);299;18
74780734;-16,65352;-49,17658;74620400;-16,66720;-49,22441;c(-49.17658, -16.65352);234;154B;c(-49.22441, -16.6672);262;83
74483380;-16,69344;-49,35920;74610010;-16,67337;-49,24985;c(-49.3592, -16.69344);136;169;c(-49.24985, -16.67337);287;30
74477037;-16,60431;-49,34718;74653230;-16,65691;-49,24768;c(-49.34718, -16.60431);197;185;c(-49.24768, -16.65691);286;77
74484180;-16,70554;-49,35837;74815710;-16,71473;-49,23950;c(-49.35837, -16.70554);135;166;c(-49.2395, -16.71473);246;38
74371435;-16,73638;-49,34925;74290130;-16,70780;-49,27898;c(-49.34925, -16.73638);128;159;c(-49.27898, -16.7078);260;57
74681450;-16,62140;-49,19765;74810100;-16,71088;-49,24312;c(-49.19765, -16.6214);361;150C;c(-49.24312, -16.71088);246;38
74785735;-16,64092;-49,18596;74494880;-16,69544;-49,39031;c(-49.18596, -16.64092);234;154B;c(-49.39031, -16.69544);107;171
74356036;-16,79217;-49,37991;74030050;-16,67885;-49,25548;c(-49.37991, -16.79217);13;158A;c(-49.25548, -16.67885);296;6
74083195;-16,68567;-49,25421;74083190;-16,68197;-49,25061;c(-49.25421, -16.68567);290;8;c(-49.25061, -16.68197);288;7
74250010;-16,72184;-49,28526;74255220;-16,71028;-49,29496;c(-49.28526, -16.72184);163;60;c(-49.29496, -16.71028);140;55
74493310;-16,66305;-49,38411;74070060;-16,67343;-49,27059;c(-49.38411, -16.66305);148;177;c(-49.27059, -16.67343);316;21
74265060;-16,69747;-49,29314;74503100;-16,67399;-49,29739;c(-49.29314, -16.69747);88;52;c(-49.29739, -16.67399);190;126B
74370690;-16,72350;-49,34286;74055110;-16,66740;-49,25813;c(-49.34286, -16.7235);124;163;c(-49.25813, -16.6674);300;24
74697005;-16,46369;-49,20647;74884900;-16,70300;-49,22721;c(-49.20647, -16.46369);218;202B;c(-49.22721, -16.703);325;90C
74705080;-16,66687;-49,21626;74610090;-16,67661;-49,24060;c(-49.21626, -16.66687);263;84;c(-49.2406, -16.67661);295;31
74573010;-16,64163;-49,28516;74843555;-16,74613;-49,30296;c(-49.28516, -16.64163);85;138;c(-49.30296, -16.74613);152;102
74655030;-16,65548;-49,25531;74555170;-16,65799;-49,28173;c(-49.25531, -16.65548);284;76;c(-49.28173, -16.65799);92;71
74740480;-16,69584;-49,20043;74605020;-16,68275;-49,24685;c(-49.20043, -16.69584);252;89;c(-49.24685, -16.68275);289;33
74685570;-16,62593;-49,24365;74180220;-16,70664;-49,25953;c(-49.24365, -16.62593);233;143B;c(-49.25953, -16.70664);309;13
74603120;-16,68533;-49,24537;74603040;-16,68743;-49,24140;c(-49.24537, -16.68533);289;33;c(-49.2414, -16.68743);289;33
74835090;-16,72297;-49,26728;74210030;-16,70354;-49,27887;c(-49.26728, -16.72297);274;97;c(-49.27887, -16.70354);87;53
